sy	wilcox_p	wilcox_p2	log2foldchange	lab	show
FBLIM1	0.140197142557822	0.14	0.68573094269195	no	no
RPL12P14	0.364115041577029	0.36	-0.302179701123764	no	no
UQCRHL	0.000393430256677001	0.00039	0.9459805818672	no	no
RP11-169K16.8	0.0575222939964668	0.058	0.489663552995633	no	no
FLJ37453	0.000453937062672543	0.00045	1.00807720249512	up	no
SPEN	0.00060065309489933	6e-04	0.987771735301862	no	no
RP1-134O19.3	0.0501275086717424	0.05	2.40466824534117	no	no
ZBTB17	5.93814442108511e-05	5.9e-05	1.01491116295908	up	no
RP11-5P18.1	0.0498253001954051	0.05	1.12210149870134	up	no
SRARP	0.581859596609717	0.58	0.342501703810224	no	no
HSPB7	0.813624473239447	0.81	0.0904325063950326	no	no
CLCNKA	0.323376402919277	0.32	0.696968032581778	no	no
RP11-5P18.10	0.191745286492067	0.19	0.177549786055922	no	no
CLCNKB	0.106896667467139	0.11	0.592822851875708	no	no
FAM131C	0.0827143840096567	0.083	0.222740512009455	no	no
EPHA2	0.789311587720163	0.79	-0.0938827420732534	no	no
RP11-276H7.2	0.268233498357811	0.27	-0.483877361960053	no	no
RP11-276H7.3	0.438678333016334	0.44	-0.52355994984815	no	no
ARHGEF19	0.000159464476452093	0.00016	2.06311848922239	up	no
ANO7L1	0.0179212367196174	0.018	0.671926732899343	no	no
RP4-733M16.8	0.0303830303346674	0.03	0.505298561220971	no	no
CPLANE2	0.199926320276013	0.2	0.403019356622521	no	no
MT1XP1	0.91125654995691	0.91	-0.131932369347741	no	no
FBXO42	0.00132963054822808	0.0013	0.802959791892374	no	no
SZRD1	0.00310429214667797	0.0031	0.653821855874145	no	no
RPL22P3	0.41521405684897	0.42	0.11647660892538	no	no
SPATA21	0.0143216315402929	0.014	0.483636794961056	no	no
NECAP2	0.199926320276013	0.2	0.241602071045304	no	no
LINC01772	0.00276365181218258	0.0028	0.904735984971694	no	no
CROCCP3	0.00389848803744323	0.0039	0.839984712607977	no	no
RNU1-1	0.0501275086717424	0.05	1.79597019504318	no	no
RP4-798A10.7	0.00433124771446334	0.0043	0.939853569093615	no	no
RP4-798A10.8	0.0776731874863643	0.078	0.577421200272709	no	no
RP4-798A10.4	0.401735637055398	0.4	-0.442394600869351	no	no
LINC01783	0.211142064693175	0.21	0.682680711017665	no	no
PDE4DIPP8	0.199347576272187	0.2	0.39804454054793	no	no
NBPF1	0.00170826169534595	0.0017	0.916700224631314	no	no
RP5-1182A14.5	0.554854150958321	0.55	1.12859016325952	no	no
CROCCP2	0.00078863366972633	0.00079	0.978864204262611	no	no
MST1P2	0.0389295444306838	0.039	0.967364469776064	no	no
RP1-163M9.8	0.199347576272187	0.2	0.574138375770046	no	no
RP5-875O13.7	0.00204083593532919	0.002	1.61299933963272	up	no
EIF1AXP1	0.290133185157779	0.29	0.221863891968378	no	no
ESPNP	0.10423334312879	0.1	0.677726819748704	no	no
RP1-163M9.7	0.288175633383966	0.29	0.656016559213328	no	no
RP5-1182A14.7	0.0912602631989207	0.091	0.923245045203044	no	no
CROCC	0.000159464476452093	0.00016	1.37808591489546	up	no
CROCCP4	0.446740282051974	0.45	0.721478472346348	no	no
RNU1-4	0.288175633383966	0.29	1.80650824244593	no	no
MST1L	0.0456621220209066	0.046	1.08818231079944	up	no
RP11-108M9.1	0.759462865379934	0.76	0.182917410260168	no	no
PDE4DIPP9	0.872600060989729	0.87	0.0399387071904327	no	no
RP11-108M9.3	0.0198087472540548	0.02	1.71550023723519	up	no
RP11-108M9.4	0.403560537131513	0.4	0.65572703712188	no	no
RNU1-2	0.726393403802296	0.73	-0.341838990885912	no	no
RP11-108M9.6	0.0216243646364509	0.022	1.18504539024657	up	no
MFAP2	7.04626452473591e-05	7e-05	2.06529527065379	up	no
RP1-37C10.7	0.117940144029158	0.12	1.38753108210929	no	no
RP1-37C10.3	0.211142064693175	0.21	0.925576271357649	no	no
ATP13A2	0.00116999639174036	0.0012	0.591026923863938	no	no
SDHB	0.0330383315917115	0.033	0.378078525923437	no	no
PADI2	0.0493699863064517	0.049	-0.771116028758499	no	no
LINC02783	0.0630288745958927	0.063	0.38983341200573	no	no
PADI1	0.974122501348449	0.97	-0.0573634877621734	no	no
PADI3	0.00394407508945541	0.0039	2.27487735248017	up	no
MIR3972	0.288175633383966	0.29	0.993495743733664	no	no
PADI4	0.959291821695974	0.96	0.440977462957416	no	no
PADI6	0.95331650997633	0.95	-0.290891822925101	no	no
RCC2	0.000393430256677001	0.00039	1.14691778847139	up	no
ARHGEF10L	0.108552093969253	0.11	0.430152582842261	no	no
LINC02810	0.134303681190139	0.13	0.539552582228909	no	no
ACTL8	0.00573525683639598	0.0057	1.67698471587188	up	no
RP11-658E23.1	0.288175633383966	0.29	0.0819237938327565	no	no
LINC01654	0.288175633383966	0.29	0.0973186265880362	no	no
IGSF21	0.235780148867438	0.24	0.491932650639838	no	no
RP11-174G17.3	0.244625713025077	0.24	-0.366559718791243	no	no
IGSF21-AS1	0.714951777662946	0.71	-0.19275384410064	no	no
RP11-422P22.1	0.229598129210231	0.23	0.826752513298341	no	no
KLHDC7A	0.0129894603699351	0.013	-2.37132746939237	down	no
DYNLL1P3	0.155009112723808	0.16	-1.04382593381907	no	no
PAX7	0.828497901402848	0.83	1.3109802384947	no	no
TAS1R2	0.204100022416408	0.2	0.382286873725811	no	no
ALDH4A1	0.887529933525342	0.89	-0.135633259326286	no	no
MIR1290	0.213954526479435	0.21	-1.71588162714931	no	no
IFFO2	0.149092623625566	0.15	0.309087614497738	no	no
RP5-1126H10.2	0.0667298552382576	0.067	0.487677387932322	no	no
UBR4	0.0122936122372837	0.012	0.846182827728363	no	no
EMC1-AS1	0.0101025073904858	0.01	0.701353559806339	no	no
EMC1	0.00671173841875019	0.0067	0.840964338450531	no	no
MRTO4	0.00060065309489933	6e-04	0.893518272057291	no	no
RP4-657E11.11	0.00122858950766961	0.0012	1.64210830895089	up	no
AKR7L	0.027908175037836	0.028	0.587203054452189	no	no
AKR7A3	0.987463172778485	0.99	-0.0475184260359019	no	no
RP4-657E11.10	0.987463172778485	0.99	0.195678919953206	no	no
AKR7A2	0.385942304072423	0.39	0.148697505471677	no	no
RNU6-1099P	0.569587093210498	0.57	0.487487191903352	no	no
SLC66A1	0.0493699863064517	0.049	0.406636581033486	no	no
CAPZB	0.335898687750845	0.34	0.136661618946593	no	no
RN7SL277P	0.930269791940367	0.93	-0.0067900548551668	no	no
MICOS10	0.290133185157779	0.29	0.264216793261863	no	no
RP5-1056L3.1	0.218831681532731	0.22	0.959274342494323	no	no
NBL1	0.717648464978405	0.72	-0.00837237732842976	no	no
MICOS10-NBL1	0.288175633383966	0.29	0.293759880906724	no	no
RP5-1056L3.3	1	1	0.118608329601913	no	no
HTR6	0.00642110626709849	0.0064	2.13856502955191	up	no
TMCO4	0.962401792222935	0.96	-0.229693666367197	no	no
OTUD3	0.00603827835733704	0.006	1.10462815266121	up	no
PLA2G2E	0.288175633383966	0.29	0.2288093343296	no	no
PLA2G2A	0.00389848803744323	0.0039	-2.38145349675425	down	no
PLA2G5	5.69249151789001e-07	5.7e-07	-3.57651977069643	down	yes
PLA2G2D	0.450458622791037	0.45	-1.21358458747913	no	no
PLA2G2F	0.394028476966564	0.39	-0.066778469499788	no	no
RP3-340N1.2	0.454259788600196	0.45	-0.263883349351803	no	no
PLA2G2C	0.0523532758127522	0.052	-0.107483135808677	no	no
UBXN10	0.434368582266409	0.43	1.38850660757812	no	no
LINC01757	0.401735637055398	0.4	-0.108795327596052	no	no
VWA5B1	0.00858533681876128	0.0086	3.00653577012279	up	no
RP4-745E8.2	0.117940144029158	0.12	0.946828722589896	no	no
LINC01141	0.262009234313215	0.26	-0.196635909715514	no	no
RP4-749H3.2	0.288175633383966	0.29	0.834702702377982	no	no
RP4-749H3.4	0.288175633383966	0.29	0.0986276117477454	no	no
CAMK2N1	0.320166018066783	0.32	-0.337085019201591	no	no
MUL1	0.115892724893348	0.12	0.415302736299513	no	no
RPS4XP4	0.0954021844289613	0.095	0.776160566417902	no	no
FAM43B	0.440172046743713	0.44	-0.0159249759173089	no	no
CDA	0.625832791427982	0.63	-0.146030166145142	no	no
PINK1	0.335898687750845	0.34	-0.340796794466821	no	no
PINK1-AS	0.0111517479744182	0.011	0.56566095205374	no	no
DDOST	0.0575222939964668	0.058	0.524544754174102	no	no
KIF17	0.00150838709737628	0.0015	1.06906993843311	up	no
RP5-930J4.5	0.872600060989729	0.87	0.178359741692433	no	no
SH2D5	0.0113704395615169	0.011	0.825639814694187	no	no
RP5-930J4.2	0.884045853721322	0.88	0.0335860181733482	no	no
HP1BP3	0.00486618723818909	0.0049	0.773889384038897	no	no
EIF4G3	0.00170826169534595	0.0017	0.904035064231493	no	no
RPS15AP6	0.0892411142467481	0.089	0.947725329166019	no	no
RP11-487E1.2	0.401735637055398	0.4	-0.660534163629238	no	no
HSPE1P27	0.853005534789501	0.85	-0.0537758846848743	no	no
RP3-329E20.3	0.00714054865788126	0.0071	1.35827157371565	up	no
ECE1	0.581859596609717	0.58	-0.0153598840335791	no	no
RP3-329E20.2	0.0419565054399325	0.042	1.14439118755188	up	no
ECE1-AS1	0.00270071952532705	0.0027	1.05358474705976	up	no
PPP1R11P1	0.792945865098523	0.79	0.351466921995303	no	no
PDE4DIPP10	0.269887500308229	0.27	0.641318214584296	no	no
RP11-293F5.1	0.69484236426222	0.69	0.485728768738308	no	no
NBPF2P	0.00153243296556514	0.0015	1.22282231478082	up	no
HS6ST1P1	0.0771716695797072	0.077	0.378496948076137	no	no
CROCCP5	0.35832646674888	0.36	0.342563183125216	no	no
NBPF3	0.00603827835733704	0.006	0.967515536026845	no	no
ALPL	0.00825722523488441	0.0083	1.07749101370745	up	no
LINC02596	0.117940144029158	0.12	0.309051310566556	no	no
RAP1GAP	0.000688904776140096	0.00069	1.23525029282338	up	no
USP48	0.0019313299121213	0.0019	0.829213238394464	no	no
LDLRAD2	0.0190161661313087	0.019	0.78685586008257	no	no
HSPG2	0.0163410558097465	0.016	0.886398063439615	no	no
RP11-26H16.1	0.531546684605215	0.53	-0.172445891883282	no	no
CELA3B	0.288175633383966	0.29	0.0618506513139812	no	no
RP1-224A6.11	0.288175633383966	0.29	0.146701822595052	no	no
LINC01635	0.693826173956609	0.69	-0.0256879250241031	no	no
LINC00339	0.00671173841875019	0.0067	1.06719783091367	up	no
CDC42	0.077081563486748	0.077	0.490985355898595	no	no
CDC42-AS1	0.0148675316729781	0.015	0.720909420333103	no	no
CDC42-IT1	0.742868820972139	0.74	-0.0728455938371714	no	no
MPHOSPH6P1	0.117940144029158	0.12	0.502086708242478	no	no
WNT4	0.47856880680962	0.48	-1.43424575624373	no	no
RP1-163O16.1	0.395408415948381	0.4	-0.0274749375880787	no	no
MIR4418	0.288175633383966	0.29	1.25737375705306	no	no
PPIAP34	0.262676556588567	0.26	-0.476744343019365	no	no
ZBTB40	0.00132963054822808	0.0013	1.01380462635042	up	no
ZBTB40-IT1	0.0912602631989207	0.091	1.39963316612072	no	no
EPHA8	0.00229670949557882	0.0023	1.01245003277964	up	no
C1QA	0.0179212367196174	0.018	-1.06918013153289	down	no
C1QC	0.101574807936807	0.1	-0.683531238087077	no	no
C1QB	0.158400563197595	0.16	-0.72705280899715	no	no
EPHB2	0.000688904776140096	0.00069	1.597412913471	up	no
MIR4253	0.401735637055398	0.4	-1.39901437191418	no	no
TEX46	0.372515174770005	0.37	0.649626649961591	no	no
KDM1A	3.12074426819711e-06	3.1e-06	1.58810255501256	up	no
RP1-184J9.2	0.406520982090715	0.41	0.430289104649119	no	no
MIR3115	0.401735637055398	0.4	-1.12273269602902	no	no
LUZP1	0.108552093969253	0.11	0.473283835775021	no	no
RP5-979D14.1	0.883045547594407	0.88	-0.0818766121128058	no	no
RNU6-514P	0.0212053090242909	0.021	2.86502577487156	up	no
RNU6-135P	0.0501275086717424	0.05	2.82116134284219	no	no
HTR1D	0.0235831583886904	0.024	0.805589973579392	no	no
RP5-1057J7.1	0.630231841594229	0.63	0.018083951700647	no	no
LINC01355	0.0493699863064517	0.049	0.593375170818855	no	no
RP5-1057J7.8	0.0135906700594341	0.014	1.0328147011808	up	no
HNRNPR	2.41971941131849e-05	2.4e-05	0.898940339169692	no	no
ZNF436	0.694255215968743	0.69	0.0725114821739129	no	no
ZNF436-AS1	0.60367076210369	0.6	0.170685223483342	no	no
RP5-1057J7.7	0.753008892534135	0.75	0.229049480761801	no	no
TCEA3	0.421639375952352	0.42	0.318911327191122	no	no
ASAP3	0.498414930252522	0.5	0.187414262923713	no	no
E2F2	7.44402736954848e-08	7.4e-08	2.65313660480674	up	yes
RP1-150O5.3	0.376194993749181	0.38	0.423487818626807	no	no
ID3	0.0421855472235406	0.042	0.502828537866081	no	no
RP1-150O5.4	0.0824293921140831	0.082	-0.241106750086397	no	no
MDS2	0.747062224134881	0.75	-0.0431774057462953	no	no
RPL11	0.00825722523488441	0.0083	0.563026424313803	no	no
ELOA-AS1	0.00060065309489933	6e-04	0.925134571938177	no	no
ELOA	0.00150838709737628	0.0015	0.869819438531198	no	no
PITHD1	0.00348149743414161	0.0035	0.552738759392938	no	no
LYPLA2	0.00060065309489933	6e-04	0.837307392528898	no	no
GALE	0.0111517479744182	0.011	0.626507129230803	no	no
HMGCL	0.60367076210369	0.6	0.0450432462901496	no	no
FUCA1	0.168129982230901	0.17	-0.495021877882848	no	no
CNR2	0.541306490899864	0.54	-0.238540499550706	no	no
BTBD6P1	0.745647915637709	0.75	0.073301572740427	no	no
H3P1	0.195717092454312	0.2	0.687901605668799	no	no
PNRC2	0.0111517479744182	0.011	0.435029187951705	no	no
SRSF10	0.00102771639773537	0.001	0.939402265604898	no	no
MYOM3	0.98711622899775	0.99	-0.168322025215958	no	no
IL22RA1	0.783686618915086	0.78	0.534342419785238	no	no
IFNLR1	0.335898687750845	0.34	0.503141003868626	no	no
LINC02800	0.870485699893808	0.87	0.307309337410612	no	no
GRHL3-AS1	0.139812288497734	0.14	0.750690055747808	no	no
GRHL3	0.862756363425194	0.86	-0.0630411459959237	no	no
STPG1	0.00744968236725205	0.0074	0.998030581498571	no	no
NIPAL3	0.539349703261296	0.54	-0.0276454435739105	no	no
RCAN3AS	0.983301129208279	0.98	-0.0179747327184417	no	no
RCAN3	0.912411266868763	0.91	0.183300197517971	no	no
NCMAP-DT	0.401735637055398	0.4	-0.131886382821356	no	no
NCMAP	0.565739031525691	0.57	-0.367744854579211	no	no
RP11-496D1.2	0.288175633383966	0.29	0.374165448394993	no	no
SRRM1	0.000340296869261988	0.00034	0.918144527381078	no	no
RP11-373M8.2	0.288175633383966	0.29	0.221875016637177	no	no
CLIC4	0.385942304072423	0.39	-0.386916874395226	no	no
RNU6-1208P	0.838213409706278	0.84	-0.771224990150979	no	no
RUNX3	0.199926320276013	0.2	-0.665071988242258	no	no
RUNX3-AS1	0.617264316389009	0.62	0.127046609553566	no	no
RP11-84D1.2	0.0105578178352958	0.011	-0.494303899705838	no	no
RP4-799D16.1	0.401735637055398	0.4	-0.111219605106728	no	no
IFITM3P7	0.406520982090715	0.41	0.324628927610728	no	no
SYF2	0.0575222939964668	0.058	0.355080393735629	no	no
RP3-465N24.7	0.000252967754795588	0.00025	1.221203402493	up	no
RP3-465N24.8	0.402783694246476	0.4	0.548915329554923	no	no
RSRP1	0.335898687750845	0.34	0.155105446141365	no	no
RP3-465N24.6	0.713930122694349	0.71	0.29939580474391	no	no
RP3-465N24.5	0.0493699863064517	0.049	1.1265582665606	up	no
RHD	0.101574807936807	0.1	0.481278675733447	no	no
SDHDP6	0.789311587720163	0.79	0.192067769556342	no	no
RP11-335G20.7	0.223818455854877	0.22	0.694304129239252	no	no
TMEM50A	0.717648464978405	0.72	-0.034152059176991	no	no
RHCE	0.142815437784614	0.14	0.686856631280106	no	no
RP3-469D22.1	0.713665093522843	0.71	-0.126227846721614	no	no
MACO1	0.0019313299121213	0.0019	0.840414430209633	no	no
LDLRAP1	0.539349703261296	0.54	-0.134012235263699	no	no
RP11-70P17.1	0.327789697733603	0.33	-0.165299462752816	no	no
MAN1C1	0.178288901938652	0.18	-0.535660490906343	no	no
RP1-187B23.1	0.247289283653178	0.25	0.296663523317317	no	no
SELENON	0.887529933525342	0.89	-0.0141217072657291	no	no
RP1-317E23.3	0.534628224133891	0.53	0.167878101546295	no	no
MTFR1L	0.158400563197595	0.16	0.289621878319673	no	no
AUNIP	5.93814442108511e-05	5.9e-05	1.87185468601288	up	no
RP1-125I3.2	0.806315054036304	0.81	0.0476404013441645	no	no
PAQR7	0.0303830303346674	0.03	0.46802367354204	no	no
STMN1	1.87195394145999e-07	1.9e-07	1.65218415583159	up	no
SNRPFP2	0.000103324823794452	1e-04	2.47596578585639	up	no
RP1-125I3.4	0.00358861723118778	0.0036	2.31502905417386	up	no
MIR3917	0.288175633383966	0.29	2.05923633138285	no	no
PAFAH2	0.0163410558097465	0.016	0.680420200987993	no	no
RNU6-110P	0.401735637055398	0.4	-0.735535947113456	no	no
ENSG10010139548.1	0.872600060989729	0.87	0.49930862152119	no	no
EXTL1	0.962401792222935	0.96	0.0547159892785283	no	no
SLC30A2	0.438678333016334	0.44	0.46270019301427	no	no
RP11-96L14.9	0.117940144029158	0.12	0.505167115516971	no	no
TRIM63	0.98554652877508	0.99	0.020656961789108	no	no
PDIK1L	0.000217390777518683	0.00022	1.18801011917818	up	no
FAM110D	0.765197209232497	0.77	-0.187723099045655	no	no
C1orf232	0.986251443915352	0.99	-0.0642453256638789	no	no
ZNF593OS	0.00508302966676399	0.0051	1.23558045208215	up	no
CNKSR1	0.000453937062672543	0.00045	1.36190380078354	up	no
CATSPER4	0.641325072959299	0.64	-0.0271188241558406	no	no
ZPLD2P	0.314194902702155	0.31	0.148561864810039	no	no
RP11-231P20.6	0.959741753012018	0.96	0.0756314563218617	no	no
CEP85	0.000186406381980322	0.00019	1.4617883966996	up	no
RP11-231P20.5	0.0377377186134589	0.038	1.19629545761502	up	no
SH3BGRL3	0.440172046743713	0.44	-0.157414507687716	no	no
UBXN11	0.123606939257179	0.12	0.766500800990695	no	no
CD52	0.0456621220209066	0.046	-1.47789260136164	down	no
CRYBG2	0.0304101966259682	0.03	0.407240579473393	no	no
ZNF683	0.00395316292880659	0.004	-1.77107896117423	down	no
LIN28A	0.00352654126655364	0.0035	0.359363376192858	no	no
DHDDS	0.00913960329281132	0.0091	0.583842603245508	no	no
RP3-476K8.4	0.31485270817978	0.31	0.314356239292491	no	no
DHDDS-AS1	0.0192797891054063	0.019	0.75312469681262	no	no
HMGN2	0.000186406381980322	0.00019	1.0204702871911	up	no
DPPA2P2	0.288175633383966	0.29	0.138821296184988	no	no
RPS6KA1	0.648328991077541	0.65	-0.121243196558124	no	no
RN7SL679P	0.288175633383966	0.29	0.428362921281445	no	no
ENSG10010138693.1	0.288175633383966	0.29	0.903940589380442	no	no
RP5-968P14.2	0.0667298552382576	0.067	0.542558051424814	no	no
ARID1A	0.00078863366972633	0.00079	0.976024151519374	no	no
PIGV	0.962401792222935	0.96	0.0126930888842684	no	no
RN7SL165P	0.485661089668837	0.49	0.340940674067148	no	no
RP1-50O24.8	0.401735637055398	0.4	-0.356684093825162	no	no
ZDHHC18	0.0358839090302581	0.036	0.599973677715462	no	no
SFN	1	1	-0.508534177868866	no	no
GPN2	0.0148813162522627	0.015	0.650551325408453	no	no
GPATCH3	0.00217992375348233	0.0022	0.758375276666739	no	no
NUDC	8.33832326055854e-05	8.3e-05	0.649474190386526	no	no
NR0B2	0.233607424128199	0.23	-0.36246005079506	no	no
KDF1	0.179677233447983	0.18	0.540049696895809	no	no
RPL12P13	0.453334353621108	0.45	0.285012286572466	no	no
RPL32P6	0.401735637055398	0.4	-0.230688989590585	no	no
OSTCP2	0.556454142174158	0.56	0.578466943913696	no	no
TRNP1	0.352107497951274	0.35	0.305214462503832	no	no
TENT5B	0.0575222939964668	0.058	1.41404645125191	no	no
SLC9A1	0.320166018066783	0.32	0.275245514152801	no	no
RP11-40H20.5	0.79292349339057	0.79	0.142913399401221	no	no
CHCHD3P3	1	1	-0.0523388633001761	no	no
NPM1P39	0.149092623625566	0.15	0.370419502409925	no	no
SNRPEP7	0.288175633383966	0.29	0.617663937778346	no	no
WDTC1	0.0533196963678118	0.053	0.479841671853197	no	no
RP11-4K3__A.3	0.811237844640535	0.81	-0.148605214243332	no	no
TMEM222	0.0717570518622554	0.072	0.39989021843238	no	no
RNU6-48P	0.404866377961917	0.4	0.30673839205315	no	no
ACTG1P20	0.101574807936807	0.1	0.273700723085968	no	no
SYTL1	0.459151470837658	0.46	-0.342985465048389	no	no
MAP3K6	0.987463172778485	0.99	0.0180242209597314	no	no
FCN3	0.088323473216473	0.088	-0.493645728210939	no	no
CD164L2	0.944903493467405	0.94	0.209452314897194	no	no
RP1-144C9.2	0.448223438609697	0.45	-0.271929809693685	no	no
GPR3	0.60367076210369	0.6	-0.0177635566495383	no	no
WASF2	0.0667298552382576	0.067	0.384742056560265	no	no
RP4-752I6.1	0.936095390960732	0.94	-0.115336675484635	no	no
RP1-159A19.4	0.554456854960578	0.55	0.597341005207701	no	no
AHDC1	0.00389848803744323	0.0039	0.704497626291273	no	no
FGR	0.498414930252522	0.5	-0.292328076245778	no	no
RP1-159A19.3	1	1	0.0547529796342881	no	no
LINC02574	0.00975142383807993	0.0098	1.77674751692979	up	no
IFI6	0.560414292745471	0.56	0.636549375652135	no	no
RP11-288L9.4	0.11496260822242	0.11	0.894676639329814	no	no
RP3-426I6.8	0.0570759628942771	0.057	0.916245593023634	no	no
FAM76A	0.0358839090302581	0.036	0.424106544586085	no	no
RP3-426I6.2	0.870485699893808	0.87	-0.290332950186479	no	no
RPEP3	0.401735637055398	0.4	-0.161508310860436	no	no
STX12	0.158400563197595	0.16	0.297789299498664	no	no
RP3-426I6.5	0.346183427826234	0.35	0.921431658702047	no	no
RP3-426I6.6	0.707660466654552	0.71	-0.0374108525703948	no	no
RP3-426I6.7	0.118651405915017	0.12	-0.348094209158814	no	no
PPP1R8	0.00913960329281132	0.0091	0.576304129491309	no	no
SCARNA1	0.748321686929985	0.75	0.795200586977157	no	no
THEMIS2	0.47856880680962	0.48	-0.372214620031327	no	no
RPA2	0.00217992375348233	0.0022	0.682921012429387	no	no
SMPDL3B	0.293420929027107	0.29	-0.461559147398647	no	no
RP11-460I13.2	0.872600060989729	0.87	0.123371059567895	no	no
XKR8	0.789311587720163	0.79	0.0874350950665664	no	no
EYA3	0.00348149743414161	0.0035	0.821554406403535	no	no
RP11-460I13.6	0.617137155048498	0.62	0.413513082825344	no	no
RN7SL559P	0.406520982090715	0.41	0.909866914805905	no	no
SPCS2P4	0.385942304072423	0.39	0.179259176737057	no	no
RP5-1053E7.2	0.401735637055398	0.4	-0.649213637903305	no	no
RP5-1053E7.3	0.824949744794533	0.82	-0.213283937696912	no	no
RNU6-176P	0.748321686929985	0.75	0.51445782068481	no	no
PTAFR	0.320166018066783	0.32	-0.51363711438242	no	no
DNAJC8	0.00486618723818909	0.0049	0.505160192321085	no	no
ATP5IF1	0.00116999639174036	0.0012	0.586088260229383	no	no
RP5-1092A3.4	0.00102771639773537	0.001	1.18579620684596	up	no
